aluno_id,Aluno,Sala,Unidade,prep_score,attendance_score,homework_score,interaction_score,engajamento,cluster
Estudante 11::Four Corners C1::Tatuapé,Estudante 11,Four Corners C1,Tatuapé,0.0,0.0,0.0,0.3333333333333333,0.049999999999999996,1
Estudante 11::Four Corners C1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners C1,Unidade Virtual (aulas aos domingos),0.35714285714285715,0.5,0.2857142857142857,0.619047619047619,0.48214285714285715,3
Estudante 11::Four Corners C1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners C1,Unidade Virtual (aulas aos sábados),0.07142857142857142,0.8571428571428571,0.07142857142857142,0.9047619047619048,0.5571428571428572,3
Estudante 11::Four Corners C1::Vila Sônia (manhã),Estudante 11,Four Corners C1,Vila Sônia (manhã),0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.9607142857142856,0
Estudante 11::Four Corners C1::Vila Sônia (tarde),Estudante 11,Four Corners C1,Vila Sônia (tarde),0.5714285714285714,0.6428571428571429,0.6071428571428571,0.8095238095238095,0.7035714285714285,2
Estudante 11::Four Corners C2::Campinas,Estudante 11,Four Corners C2,Campinas,0.6428571428571429,0.8571428571428571,0.5,0.8095238095238095,0.7999999999999999,2
Estudante 11::Four Corners C2::Vila Sônia (tarde),Estudante 11,Four Corners C2,Vila Sônia (tarde),0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.9285714285714285,0
Estudante 11::Four Corners D1::Campinas,Estudante 11,Four Corners D1,Campinas,0.7142857142857143,0.8571428571428571,0.75,0.9047619047619048,0.8857142857142856,0
Estudante 11::Four Corners D1::Capão Redondo,Estudante 11,Four Corners D1,Capão Redondo,0.07142857142857142,0.0,0.0,0.3333333333333333,0.07142857142857142,1
Estudante 11::Four Corners D1::Diadema,Estudante 11,Four Corners D1,Diadema,0.5714285714285714,0.7857142857142857,0.21428571428571427,0.8095238095238095,0.6892857142857143,2
Estudante 11::Four Corners D1::Jabaquara,Estudante 11,Four Corners D1,Jabaquara,0.0,0.0,0.0,0.3333333333333333,0.049999999999999996,1
Estudante 11::Four Corners D1::Rio de Janeiro,Estudante 11,Four Corners D1,Rio de Janeiro,0.25,0.14285714285714285,0.0,0.47619047619047616,0.2107142857142857,1
Estudante 11::Four Corners D1::Tatuapé,Estudante 11,Four Corners D1,Tatuapé,0.4642857142857143,0.7857142857142857,0.35714285714285715,0.8095238095238095,0.6857142857142857,2
Estudante 11::Four Corners D1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners D1,Unidade Virtual (aulas aos domingos),0.7857142857142857,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.7928571428571428,2
Estudante 11::Four Corners D1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners D1,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.9285714285714286,0.7857142857142857,0.9047619047619048,0.9678571428571427,0
Estudante 11::Four Corners D1::Vila Sônia (manhã),Estudante 11,Four Corners D1,Vila Sônia (manhã),0.7857142857142857,0.7142857142857143,0.7142857142857143,0.8095238095238095,0.8214285714285714,0
Estudante 11::Four Corners D1::Vila Sônia (tarde),Estudante 11,Four Corners D1,Vila Sônia (tarde),0.39285714285714285,0.6428571428571429,0.2857142857142857,0.5714285714285714,0.55,3
Estudante 11::Four Corners D2::Campinas,Estudante 11,Four Corners D2,Campinas,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9047619047619048,0.9357142857142857,0
Estudante 11::Four Corners D2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners D2,Unidade Virtual (aulas aos sábados),0.5,0.8571428571428571,0.35714285714285715,0.8571428571428571,0.7357142857142858,2
Estudante 11::Four Corners D2::Vila Sônia (manhã),Estudante 11,Four Corners D2,Vila Sônia (manhã),0.7857142857142857,0.8571428571428571,0.7857142857142857,0.8095238095238095,0.9,0
Estudante 11::Four Corners E1::Campinas,Estudante 11,Four Corners E1,Campinas,0.5714285714285714,0.8571428571428571,0.6785714285714286,0.7619047619047619,0.8071428571428572,2
Estudante 11::Four Corners E1::Capão Redondo,Estudante 11,Four Corners E1,Capão Redondo,0.5357142857142857,0.7857142857142857,0.6428571428571429,0.8571428571428571,0.7714285714285715,0
Estudante 11::Four Corners E1::Diadema,Estudante 11,Four Corners E1,Diadema,0.8571428571428571,0.9285714285714286,0.2857142857142857,0.9047619047619048,0.8678571428571429,0
Estudante 11::Four Corners E1::Jabaquara,Estudante 11,Four Corners E1,Jabaquara,0.7142857142857143,0.9285714285714286,0.7857142857142857,0.9047619047619048,0.9249999999999999,0
Estudante 11::Four Corners E1::Rio de Janeiro,Estudante 11,Four Corners E1,Rio de Janeiro,0.2857142857142857,0.6428571428571429,0.2857142857142857,0.8571428571428571,0.5607142857142857,3
Estudante 11::Four Corners E1::Tatuapé,Estudante 11,Four Corners E1,Tatuapé,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.619047619047619,0.7035714285714285,2
Estudante 11::Four Corners E1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners E1,Unidade Virtual (aulas aos domingos),0.25,0.7857142857142857,0.10714285714285714,0.6666666666666667,0.55,3
Estudante 11::Four Corners E1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners E1,Unidade Virtual (aulas aos sábados),0.42857142857142855,0.7857142857142857,0.4642857142857143,0.5238095238095238,0.6535714285714286,2
Estudante 11::Four Corners E1::Vila Sônia (manhã),Estudante 11,Four Corners E1,Vila Sônia (manhã),0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7642857142857142,0
Estudante 11::Four Corners E2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners E2,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.9285714285714286,0.7857142857142857,0.9047619047619048,0.9678571428571427,0
Estudante 11::Four Corners F1::Campinas,Estudante 11,Four Corners F1,Campinas,0.35714285714285715,0.5,0.2857142857142857,0.7142857142857143,0.4964285714285714,3
Estudante 11::Four Corners F1::Diadema,Estudante 11,Four Corners F1,Diadema,0.75,0.7857142857142857,0.6428571428571429,0.6666666666666667,0.807142857142857,2
Estudante 11::Four Corners F1::Jabaquara,Estudante 11,Four Corners F1,Jabaquara,0.2857142857142857,0.7857142857142857,0.5714285714285714,0.7142857142857143,0.6607142857142857,2
Estudante 11::Four Corners F1::Rio de Janeiro,Estudante 11,Four Corners F1,Rio de Janeiro,0.5357142857142857,0.7142857142857143,0.42857142857142855,0.6666666666666667,0.6678571428571428,2
Estudante 11::Four Corners F1::Tatuapé,Estudante 11,Four Corners F1,Tatuapé,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.5238095238095238,0.7392857142857142,2
Estudante 11::Four Corners F1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners F1,Unidade Virtual (aulas aos domingos),0.6428571428571429,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.7571428571428571,2
Estudante 11::Four Corners F1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners F1,Unidade Virtual (aulas aos sábados),0.4642857142857143,0.7142857142857143,0.5,0.6666666666666667,0.6607142857142857,2
Estudante 11::Four Corners F1::Vila Sônia (manhã),Estudante 11,Four Corners F1,Vila Sônia (manhã),0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9047619047619048,0.9357142857142857,0
Estudante 11::Four Corners F1::Vila Sônia (tarde),Estudante 11,Four Corners F1,Vila Sônia (tarde),0.7857142857142857,0.7142857142857143,0.7142857142857143,0.8095238095238095,0.8214285714285714,0
Estudante 11::Four Corners F2::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners F2,Unidade Virtual (aulas aos domingos),0.0,0.5,0.0,0.5238095238095238,0.30357142857142855,1
Estudante 11::Four Corners F2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners F2,Unidade Virtual (aulas aos sábados),0.6428571428571429,0.6428571428571429,0.42857142857142855,0.5,0.6428571428571429,2
Estudante 11::Four Corners G1::Campinas,Estudante 11,Four Corners G1,Campinas,0.4642857142857143,0.9285714285714286,0.5,0.8571428571428571,0.7857142857142857,2
Estudante 11::Four Corners G1::Rio de Janeiro,Estudante 11,Four Corners G1,Rio de Janeiro,0.5,0.6428571428571429,0.5,0.7619047619047619,0.6535714285714286,2
Estudante 11::Four Corners G1::Tatuapé,Estudante 11,Four Corners G1,Tatuapé,0.0,0.0,0.0,0.3333333333333333,0.049999999999999996,1
Estudante 11::Four Corners G1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners G1,Unidade Virtual (aulas aos domingos),0.6071428571428571,0.7857142857142857,0.39285714285714285,0.8095238095238095,0.7357142857142858,2
Estudante 11::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G1,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9523809523809524,0.9428571428571428,0
Estudante 11::Four Corners G1::Vila Sônia (manhã),Estudante 11,Four Corners G1,Vila Sônia (manhã),0.5,0.5,0.7142857142857143,0.619047619047619,0.6107142857142858,2
Estudante 11::Four Corners G2::Campinas,Estudante 11,Four Corners G2,Campinas,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.8095238095238095,0.8892857142857142,0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos domingos),0.7857142857142857,0.8571428571428571,0.7857142857142857,0.9047619047619048,0.9142857142857143,0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),0.7857142857142857,0.7142857142857143,0.7142857142857143,0.7619047619047619,0.8142857142857142,0
Estudante 11::Four Corners G3::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G3,Unidade Virtual (aulas aos sábados),0.7857142857142857,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8714285714285713,0
Estudante 11::Four Corners H1::Campinas,Estudante 11,Four Corners H1,Campinas,0.42857142857142855,0.9285714285714286,0.6428571428571429,0.9047619047619048,0.8107142857142857,0
Estudante 11::Four Corners H1::Tatuapé,Estudante 11,Four Corners H1,Tatuapé,0.6071428571428571,0.6428571428571429,0.6071428571428571,0.7619047619047619,0.7071428571428572,2
Estudante 11::Four Corners H1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners H1,Unidade Virtual (aulas aos domingos),0.7142857142857143,0.9285714285714286,0.7857142857142857,0.9047619047619048,0.9249999999999999,0
Estudante 11::Four Corners H1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners H1,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.9285714285714286,0.7142857142857143,0.9047619047619048,0.9535714285714285,0
Estudante 11::Four Corners H2::Campinas,Estudante 11,Four Corners H2,Campinas,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.8095238095238095,0.8571428571428571,0
Estudante 11::Four Corners H2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners H2,Unidade Virtual (aulas aos sábados),0.35714285714285715,0.6428571428571429,0.5,0.6666666666666667,0.5964285714285714,3
Estudante 11::Four Corners H3::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners H3,Unidade Virtual (aulas aos sábados),0.0,0.07142857142857142,0.0,0.3333333333333333,0.08214285714285714,1
Estudante 11::Four Corners I1::Campinas,Estudante 11,Four Corners I1,Campinas,0.5,0.6428571428571429,0.5,0.6666666666666666,0.6392857142857142,2
Estudante 11::Four Corners I1::Diadema,Estudante 11,Four Corners I1,Diadema,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.7619047619047619,0.7571428571428571,2
Estudante 11::Four Corners I1::Jabaquara,Estudante 11,Four Corners I1,Jabaquara,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.7619047619047619,0.807142857142857,0
Estudante 11::Four Corners I1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners I1,Unidade Virtual (aulas aos domingos),0.5357142857142857,0.7142857142857143,0.07142857142857142,0.8095238095238095,0.6178571428571429,3
Estudante 11::Four Corners I1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners I1,Unidade Virtual (aulas aos sábados),0.5714285714285714,0.9285714285714286,0.5,0.8571428571428571,0.8178571428571428,0
Estudante 11::Four Corners I1::Vila Sônia (manhã),Estudante 11,Four Corners I1,Vila Sônia (manhã),0.7142857142857143,0.7857142857142857,0.7142857142857143,0.9047619047619048,0.8464285714285714,0
Estudante 11::Four Corners I2::Campinas,Estudante 11,Four Corners I2,Campinas,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7619047619047619,0.7642857142857142,2
Estudante 11::Four Corners I2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners I2,Unidade Virtual (aulas aos sábados),0.42857142857142855,0.7857142857142857,0.35714285714285715,0.4761904761904762,0.625,3
Estudante 11::Four Corners I3::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners I3,Unidade Virtual (aulas aos sábados),0.42857142857142855,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.7428571428571429,2
Estudante 11::Four Corners J1::Campinas,Estudante 11,Four Corners J1,Campinas,0.5,0.6428571428571429,0.5714285714285714,0.8095238095238095,0.6749999999999999,2
Estudante 11::Four Corners J1::Diadema,Estudante 11,Four Corners J1,Diadema,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.8095238095238095,0.9535714285714285,0
Estudante 11::Four Corners J1::Rio de Janeiro,Estudante 11,Four Corners J1,Rio de Janeiro,0.5,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5857142857142856,2
Estudante 11::Four Corners J1::Tatuapé,Estudante 11,Four Corners J1,Tatuapé,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.7619047619047619,0.5857142857142856,3
Estudante 11::Four Corners J1::Unidade Virtual (aulas aos domingos),Estudante 11,Four Corners J1,Unidade Virtual (aulas aos domingos),0.0,0.2857142857142857,0.0,0.42857142857142855,0.19285714285714284,1
Estudante 11::Four Corners J1::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners J1,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.7857142857142857,0.7142857142857143,0.8095238095238095,0.8749999999999999,0
Estudante 11::Four Corners J1::Vila Sônia (manhã),Estudante 11,Four Corners J1,Vila Sônia (manhã),0.5,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.6,2
Estudante 11::Four Corners J2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners J2,Unidade Virtual (aulas aos sábados),0.7142857142857143,0.9285714285714286,0.5714285714285714,0.7619047619047619,0.8607142857142857,0
Estudante 11::Four Corners J3::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners J3,Unidade Virtual (aulas aos sábados),0.8571428571428571,0.7857142857142857,0.5,0.7142857142857143,0.8178571428571428,2
Estudante 12::Four Corners A1::Campinas,Estudante 12,Four Corners A1,Campinas,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.47619047619047616,0.28928571428571426,1
Estudante 12::Four Corners A1::Capão Redondo,Estudante 12,Four Corners A1,Capão Redondo,0.7142857142857143,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.8821428571428571,0
Estudante 12::Four Corners A1::Diadema,Estudante 12,Four Corners A1,Diadema,0.07142857142857142,0.2857142857142857,0.0,0.47619047619047616,0.22142857142857145,1
Estudante 12::Four Corners A1::Jabaquara,Estudante 12,Four Corners A1,Jabaquara,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.2571428571428572,1
Estudante 12::Four Corners A1::Mauá,Estudante 12,Four Corners A1,Mauá,0.2857142857142857,0.9285714285714286,0.6428571428571429,0.47619047619047616,0.7035714285714285,2
Estudante 12::Four Corners A1::Rio de Janeiro,Estudante 12,Four Corners A1,Rio de Janeiro,0.25,0.42857142857142855,0.35714285714285715,0.6666666666666666,0.43928571428571433,3
Estudante 12::Four Corners A1::Tatuapé,Estudante 12,Four Corners A1,Tatuapé,0.6071428571428571,0.7857142857142857,0.35714285714285715,0.7142857142857143,0.7142857142857143,2
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos domingos),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos domingos),0.6428571428571429,0.8571428571428571,0.5,0.8571428571428571,0.807142857142857,0
Estudante 12::Four Corners A1::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners A1,Unidade Virtual (aulas aos sábados),0.14285714285714285,0.0,0.0,0.38095238095238093,0.09999999999999999,1
Estudante 12::Four Corners A1::Vila Sônia (manhã),Estudante 12,Four Corners A1,Vila Sônia (manhã),0.42857142857142855,0.8571428571428571,0.42857142857142855,0.7619047619047619,0.7142857142857143,2
Estudante 12::Four Corners A1::Vila Sônia (tarde),Estudante 12,Four Corners A1,Vila Sônia (tarde),0.0,0.0,0.0,0.3333333333333333,0.049999999999999996,1
Estudante 12::Four Corners A2::Mauá,Estudante 12,Four Corners A2,Mauá,0.5,0.8571428571428571,0.5714285714285714,0.7619047619047619,0.7642857142857142,2
Estudante 12::Four Corners A2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners A2,Unidade Virtual (aulas aos sábados),0.21428571428571427,0.2857142857142857,0.0,0.5238095238095238,0.2714285714285714,1
Estudante 12::Four Corners A3::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners A3,Unidade Virtual (aulas aos sábados),0.0,0.2857142857142857,0.0,0.5,0.20357142857142857,1
Estudante 12::Four Corners B1::Campinas,Estudante 12,Four Corners B1,Campinas,0.42857142857142855,0.7142857142857143,0.5,0.7619047619047619,0.6642857142857144,2
Estudante 12::Four Corners B1::Capão Redondo,Estudante 12,Four Corners B1,Capão Redondo,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7857142857142857,2
