aluno_id,Aluno,Sala,Unidade,Aula,Data,Fez a atividade antes da aula,Presença/Ausencia,Fez lição de casa,Participação
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,0.0,1.0,1.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,1.0,1.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,0.0,1.0,1.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,3.0
Estudante 8::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 8,Four Corners G1,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,0.0,1.0,1.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,0.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),11,2025-05-24,0.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,3.0
Estudante 9::Four Corners G1::Unidade Virtual (aulas aos sábados),Estudante 9,Four Corners G1,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,0.0,1.0,1.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,0.5,0.0,0.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,0.5,1.0,1.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,0.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,0.0,0.0,1.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,0.0,1.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,1.0,0.0,3.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,0.5,0.0,1.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 1::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 1,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 10::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 10,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,0.5,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,0.5,0.0,1.0,1.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,0.0,1.0,1.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,0.0,0.5,1.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,0.5,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 11::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 11,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,0.0,1.0,1.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,0.0,1.0,1.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 12::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 12,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,0.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,0.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,0.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 13::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 13,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,1.0,1.0,1.0,3.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 14::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 14,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,0.5,1.0,1.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,1.0,1.0,1.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,1.0,1.0,1.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,0.5,0.0,1.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,1.0,0.0,1.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,1.0,1.0,1.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,1.0,1.0,0.5,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,0.0,1.0,0.0,3.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,0.0,1.0,1.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,1.0,1.0,0.0,1.0
Estudante 15::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 15,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,0.0,0.0,1.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,0.0,0.0,0.0,1.0
Estudante 2::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 2,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),4,2025-03-08,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),5,2025-03-15,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),6,2025-03-29,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),7,2025-04-05,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),8,2025-04-12,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),9,2025-04-26,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),10,2025-05-17,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),11,2025-05-24,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),12,2025-05-31,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),13,2025-06-07,0.0,0.0,0.0,1.0
Estudante 3::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 3,Four Corners G2,Unidade Virtual (aulas aos sábados),14,,0.0,0.0,0.0,1.0
Estudante 4::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 4,Four Corners G2,Unidade Virtual (aulas aos sábados),1,2025-02-08,0.0,1.0,0.0,1.0
Estudante 4::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 4,Four Corners G2,Unidade Virtual (aulas aos sábados),2,2025-02-15,1.0,1.0,0.0,1.0
Estudante 4::Four Corners G2::Unidade Virtual (aulas aos sábados),Estudante 4,Four Corners G2,Unidade Virtual (aulas aos sábados),3,2025-02-22,0.0,0.0,1.0,1.0
