Aluno,Unidade,Sala,Aula,Data,Fez a atividade antes da aula,Presença/Ausencia,Fez lição de casa,Participação,Comportamento
Estudante 1,Tatuapé,Four Corners H1,7,2025-04-05,N,P,√,:-D,
Estudante 1,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners H1,11,2025-05-24,√,A,√,,
Estudante 1,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 1,Tatuapé,Four Corners H1,14,,,,,,
Estudante 1,Tatuapé,Four Corners H1,15,,,9,,,
Estudante 10,Tatuapé,Four Corners H1,1,2025-02-08,,A,,,
Estudante 10,Tatuapé,Four Corners H1,2,2025-02-15,N,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,3,2025-02-22,√,P,+/-,:-D,
Estudante 10,Tatuapé,Four Corners H1,4,2025-03-08,+/-,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,5,2025-03-15,N,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,6,2025-03-29,N,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,9,2025-04-26,N,P,√,:-D,
Estudante 10,Tatuapé,Four Corners H1,10,2025-05-17,√,1/2,N,:-D,
Estudante 10,Tatuapé,Four Corners H1,11,2025-05-24,N,P,N,:-D,
Estudante 10,Tatuapé,Four Corners H1,12,2025-05-31,N,1/2,N,:-D,
Estudante 10,Tatuapé,Four Corners H1,13,2025-06-07,N,P,,:-D,
Estudante 10,Tatuapé,Four Corners H1,14,,,,,,
Estudante 10,Tatuapé,Four Corners H1,15,,,10,,,
Estudante 11,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 11,Tatuapé,Four Corners H1,2,2025-02-15,√,P,N,:-D,
Estudante 11,Tatuapé,Four Corners H1,3,2025-02-22,N,A,N,,
Estudante 11,Tatuapé,Four Corners H1,4,2025-03-08,N,P,+/-,:-D,
Estudante 11,Tatuapé,Four Corners H1,5,2025-03-15,√,A,√,,
Estudante 11,Tatuapé,Four Corners H1,6,2025-03-29,N,P,√,:-D,
Estudante 11,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 11,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 11,Tatuapé,Four Corners H1,9,2025-04-26,√,A,√,,
Estudante 11,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 11,Tatuapé,Four Corners H1,11,2025-05-24,+/-,A,√,,
Estudante 11,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 11,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 11,Tatuapé,Four Corners H1,14,,,,,,
Estudante 11,Tatuapé,Four Corners H1,15,,,9,,:-D,
Estudante 12,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 12,Tatuapé,Four Corners H1,2,2025-02-15,√,A,√,,
Estudante 12,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,10,2025-05-17,N,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,11,2025-05-24,√,P,N,:-D,
Estudante 12,Tatuapé,Four Corners H1,12,2025-05-31,N,P,√,:-D,
Estudante 12,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 12,Tatuapé,Four Corners H1,14,,,,,,
Estudante 12,Tatuapé,Four Corners H1,15,,,12,,:-D,
Estudante 13,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 13,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-/,
Estudante 13,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,8,2025-04-12,√,P,N,:-D,
Estudante 13,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 13,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 13,Tatuapé,Four Corners H1,14,,,,,,
Estudante 13,Tatuapé,Four Corners H1,15,,,13,,:-D,
Estudante 14,Tatuapé,Four Corners H1,1,2025-02-08,,A,,,
Estudante 14,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-/,
Estudante 14,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,4,2025-03-08,√,A,√,,
Estudante 14,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-/,
Estudante 14,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-/,
Estudante 14,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 14,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 14,Tatuapé,Four Corners H1,14,,,,,,
Estudante 14,Tatuapé,Four Corners H1,15,,,11,,,
Estudante 15,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 15,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-/,
Estudante 15,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-/,
Estudante 15,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-/,
Estudante 15,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-/,
Estudante 15,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-/,
Estudante 15,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 15,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 15,Tatuapé,Four Corners H1,14,,,,,,
Estudante 15,Tatuapé,Four Corners H1,15,,,13,,:-D,
Estudante 16,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 16,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,7,2025-04-05,√,A,√,,
Estudante 16,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,9,2025-04-26,N,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,10,2025-05-17,√,A,+/-,:-D,
Estudante 16,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 16,Tatuapé,Four Corners H1,13,2025-06-07,N,P,,:-D,
Estudante 16,Tatuapé,Four Corners H1,14,,,,,,
Estudante 16,Tatuapé,Four Corners H1,15,,,11,,:-D,
Estudante 17,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 17,Tatuapé,Four Corners H1,2,2025-02-15,√,A,√,,
Estudante 17,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,6,2025-03-29,√,A,√,,
Estudante 17,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,,
Estudante 17,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,,
Estudante 17,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 17,Tatuapé,Four Corners H1,13,2025-06-07,N,P,,:-D,
Estudante 17,Tatuapé,Four Corners H1,14,,,,,,
Estudante 17,Tatuapé,Four Corners H1,15,,,11,,:-D,
Estudante 2,Tatuapé,Four Corners H1,1,2025-02-08,,A,,,
Estudante 2,Tatuapé,Four Corners H1,2,2025-02-15,N,A,N,,
Estudante 2,Tatuapé,Four Corners H1,3,2025-02-22,N,A,N,,
Estudante 2,Tatuapé,Four Corners H1,4,2025-03-08,N,A,N,,
Estudante 2,Tatuapé,Four Corners H1,5,2025-03-15,N,A,,,
Estudante 2,Tatuapé,Four Corners H1,6,2025-03-29,,A,,,
Estudante 2,Tatuapé,Four Corners H1,7,2025-04-05,,,,,
Estudante 2,Tatuapé,Four Corners H1,8,2025-04-12,,,,,
Estudante 2,Tatuapé,Four Corners H1,9,2025-04-26,,,,,
Estudante 2,Tatuapé,Four Corners H1,10,2025-05-17,,,,,
Estudante 2,Tatuapé,Four Corners H1,11,2025-05-24,,,,,
Estudante 2,Tatuapé,Four Corners H1,12,2025-05-31,,,√,,
Estudante 2,Tatuapé,Four Corners H1,13,2025-06-07,√,,,:-D,
Estudante 2,Tatuapé,Four Corners H1,14,,,,,,
Estudante 2,Tatuapé,Four Corners H1,15,,,0,,,
Estudante 3,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 3,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,3,2025-02-22,√,A,√,,
Estudante 3,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,7,2025-04-05,√,A,√,,
Estudante 3,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners H1,12,2025-05-31,√,A,√,,
Estudante 3,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 3,Tatuapé,Four Corners H1,14,,,,,,
Estudante 3,Tatuapé,Four Corners H1,15,,,10,,:-D,
Estudante 4,Tatuapé,Four Corners H1,1,2025-02-08,,A,,,
Estudante 4,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,4,2025-03-08,+/-,P,√,:-/,
Estudante 4,Tatuapé,Four Corners H1,5,2025-03-15,√,P,N,:-D,
Estudante 4,Tatuapé,Four Corners H1,6,2025-03-29,N,1/2,√,,
Estudante 4,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-/,
Estudante 4,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 4,Tatuapé,Four Corners H1,14,,,,,,
Estudante 4,Tatuapé,Four Corners H1,15,,,11,,,
Estudante 5,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 5,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,3,2025-02-22,√,A,√,,
Estudante 5,Tatuapé,Four Corners H1,4,2025-03-08,√,P,N,:-/,
Estudante 5,Tatuapé,Four Corners H1,5,2025-03-15,N,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,7,2025-04-05,√,A,√,,
Estudante 5,Tatuapé,Four Corners H1,8,2025-04-12,√,P,N,:-D,
Estudante 5,Tatuapé,Four Corners H1,9,2025-04-26,N,1/2,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 5,Tatuapé,Four Corners H1,14,,,,,,
Estudante 5,Tatuapé,Four Corners H1,15,,,10,,:-D,
Estudante 6,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 6,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-/,
Estudante 6,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,8,2025-04-12,√,P,√,:-/,
Estudante 6,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-/,
Estudante 6,Tatuapé,Four Corners H1,10,2025-05-17,√,P,+/-,:-D,
Estudante 6,Tatuapé,Four Corners H1,11,2025-05-24,√,A,√,,
Estudante 6,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners H1,13,2025-06-07,√,1/2,,:-&,
Estudante 6,Tatuapé,Four Corners H1,14,,,,,,
Estudante 6,Tatuapé,Four Corners H1,15,,,11,,:-D,
Estudante 7,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 7,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,5,2025-03-15,+/-,P,N,:-/,
Estudante 7,Tatuapé,Four Corners H1,6,2025-03-29,N,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,7,2025-04-05,√,P,+/-,:-D,
Estudante 7,Tatuapé,Four Corners H1,8,2025-04-12,+/-,P,N,:-/,
Estudante 7,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,11,2025-05-24,N,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,12,2025-05-31,√,P,√,:-D,
Estudante 7,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 7,Tatuapé,Four Corners H1,14,,,,,,
Estudante 7,Tatuapé,Four Corners H1,15,,,13,,:-D,
Estudante 8,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 8,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-D,
Estudante 8,Tatuapé,Four Corners H1,3,2025-02-22,√,P,√,:-D,
Estudante 8,Tatuapé,Four Corners H1,4,2025-03-08,√,P,+/-,:-D,
Estudante 8,Tatuapé,Four Corners H1,5,2025-03-15,N,P,√,:-D,
Estudante 8,Tatuapé,Four Corners H1,6,2025-03-29,√,A,√,,
Estudante 8,Tatuapé,Four Corners H1,7,2025-04-05,√,P,N,:-D,
Estudante 8,Tatuapé,Four Corners H1,8,2025-04-12,+/-,A,N,,
Estudante 8,Tatuapé,Four Corners H1,9,2025-04-26,N,A,√,,
Estudante 8,Tatuapé,Four Corners H1,10,2025-05-17,√,P,+/-,:-D,
Estudante 8,Tatuapé,Four Corners H1,11,2025-05-24,√,A,N,,
Estudante 8,Tatuapé,Four Corners H1,12,2025-05-31,N,P,√,:-D,
Estudante 8,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 8,Tatuapé,Four Corners H1,14,,,,,,
Estudante 8,Tatuapé,Four Corners H1,15,,,9,,:-D,
Estudante 9,Tatuapé,Four Corners H1,1,2025-02-08,,P,,:-D,
Estudante 9,Tatuapé,Four Corners H1,2,2025-02-15,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,3,2025-02-22,N,P,√,,
Estudante 9,Tatuapé,Four Corners H1,4,2025-03-08,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,5,2025-03-15,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,6,2025-03-29,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,7,2025-04-05,√,P,√,:-D,
Estudante 9,Tatuapé,Four Corners H1,8,2025-04-12,√,A,√,,
Estudante 9,Tatuapé,Four Corners H1,9,2025-04-26,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,10,2025-05-17,√,P,√,:-/,
Estudante 9,Tatuapé,Four Corners H1,11,2025-05-24,√,P,√,:-D,
Estudante 9,Tatuapé,Four Corners H1,12,2025-05-31,N,P,√,:-D,
Estudante 9,Tatuapé,Four Corners H1,13,2025-06-07,√,P,,:-D,
Estudante 9,Tatuapé,Four Corners H1,14,,,,,,
Estudante 9,Tatuapé,Four Corners H1,15,,,12,,:-D,
Estudante 1,Tatuapé,Four Corners I1,1,2025-02-08,,A,,,
Estudante 1,Tatuapé,Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,5,2025-03-15,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,6,2025-03-29,√,A,√,,
Estudante 1,Tatuapé,Four Corners I1,7,2025-04-05,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,9,2025-04-26,√,1/2,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,10,2025-05-17,√,A,√,,
Estudante 1,Tatuapé,Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,12,2025-05-31,+/-,P,√,:-D,
Estudante 1,Tatuapé,Four Corners I1,13,2025-06-07,+/-,P,,:-D,
Estudante 1,Tatuapé,Four Corners I1,14,,,,,,
Estudante 1,Tatuapé,Four Corners I1,15,,,9,,,
Estudante 2,Tatuapé,Four Corners I1,1,2025-02-08,,A,,,
Estudante 2,Tatuapé,Four Corners I1,2,2025-02-15,N,P,N,:-D,
Estudante 2,Tatuapé,Four Corners I1,3,2025-02-22,N,P,√,:-D,
Estudante 2,Tatuapé,Four Corners I1,4,2025-03-08,N,A,√,,
Estudante 2,Tatuapé,Four Corners I1,5,2025-03-15,N,P,N,:-D,
Estudante 2,Tatuapé,Four Corners I1,6,2025-03-29,N,A,√,,
Estudante 2,Tatuapé,Four Corners I1,7,2025-04-05,+/-,P,√,:-D,
Estudante 2,Tatuapé,Four Corners I1,8,2025-04-12,√,P,N,:-D,
Estudante 2,Tatuapé,Four Corners I1,9,2025-04-26,N,P,√,:-D,
Estudante 2,Tatuapé,Four Corners I1,10,2025-05-17,+/-,P,N,,
Estudante 2,Tatuapé,Four Corners I1,11,2025-05-24,N,P,√,:-D,
Estudante 2,Tatuapé,Four Corners I1,12,2025-05-31,+/-,P,√,:-D,
Estudante 2,Tatuapé,Four Corners I1,13,2025-06-07,+/-,P,,:-D,
Estudante 2,Tatuapé,Four Corners I1,14,,,,,,
Estudante 2,Tatuapé,Four Corners I1,15,,,10,,,
Estudante 3,Tatuapé,Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 3,Tatuapé,Four Corners I1,2,2025-02-15,N,A,N,,
Estudante 3,Tatuapé,Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,5,2025-03-15,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,6,2025-03-29,N,A,+/-,,
Estudante 3,Tatuapé,Four Corners I1,7,2025-04-05,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,8,2025-04-12,√,P,N,:-D,
Estudante 3,Tatuapé,Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,10,2025-05-17,√,P,N,,
Estudante 3,Tatuapé,Four Corners I1,11,2025-05-24,N,A,√,,
Estudante 3,Tatuapé,Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 3,Tatuapé,Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 3,Tatuapé,Four Corners I1,14,,,,,,
Estudante 3,Tatuapé,Four Corners I1,15,,,10,,:-D,
Estudante 4,Tatuapé,Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 4,Tatuapé,Four Corners I1,2,2025-02-15,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,4,2025-03-08,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,5,2025-03-15,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,7,2025-04-05,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,9,2025-04-26,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,10,2025-05-17,+/-,P,√,,
Estudante 4,Tatuapé,Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,12,2025-05-31,√,P,√,:-D,
Estudante 4,Tatuapé,Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 4,Tatuapé,Four Corners I1,14,,,,,,
Estudante 4,Tatuapé,Four Corners I1,15,,,13,,:-D,
Estudante 5,Tatuapé,Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 5,Tatuapé,Four Corners I1,2,2025-02-15,√,p,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,4,2025-03-08,√,A,N,,
Estudante 5,Tatuapé,Four Corners I1,5,2025-03-15,N,P,N,:-D,
Estudante 5,Tatuapé,Four Corners I1,6,2025-03-29,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,7,2025-04-05,√,A,√,,
Estudante 5,Tatuapé,Four Corners I1,8,2025-04-12,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,9,2025-04-26,+/-,P,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,10,2025-05-17,+/-,A,√,,
Estudante 5,Tatuapé,Four Corners I1,11,2025-05-24,√,P,√,:-D,
Estudante 5,Tatuapé,Four Corners I1,12,2025-05-31,+/-,A,√,,
Estudante 5,Tatuapé,Four Corners I1,13,2025-06-07,√,P,,:-D,
Estudante 5,Tatuapé,Four Corners I1,14,,,,,,
Estudante 5,Tatuapé,Four Corners I1,15,,,9,,:-D,
Estudante 6,Tatuapé,Four Corners I1,1,2025-02-08,,P,,:-D,
Estudante 6,Tatuapé,Four Corners I1,2,2025-02-15,+/-,p,√,:-D,
Estudante 6,Tatuapé,Four Corners I1,3,2025-02-22,√,P,√,:-D,
Estudante 6,Tatuapé,Four Corners I1,4,2025-03-08,√,A,N,,
Estudante 6,Tatuapé,Four Corners I1,5,2025-03-15,N,P,N,:-D,
Estudante 6,Tatuapé,Four Corners I1,6,2025-03-29,√,P,√,:-D,
